Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
FR53,2024,0,0,17196,17222
FR53,2025,0,0,17302,17331
FR53,2026,0,0,17414,17449
FR53,2027,0,0,17526,17567
FR53,2028,0,0,17639,17685
FR53,2029,0,0,17751,17803
FR53,2030,0,0,17863,17921
FR53,2031,0,0,17992,18060
FR53,2032,0,0,18122,18200
FR53,2033,0,0,18251,18339
FR53,2034,0,0,18381,18478
FR53,2035,0,0,18510,18617
FR53,2036,0,0,18645,18765
FR53,2037,0,0,18779,18912
FR53,2038,0,0,18914,19060
FR53,2039,0,0,19049,19208
FR53,2040,0,0,19183,19356
FR53,2041,0,0,19302,19487
FR53,2042,0,0,19420,19619
FR53,2043,0,0,19538,19751
FR53,2044,0,0,19656,19883
FR53,2045,0,0,19774,20015
FR53,2046,0,0,19890,20146
FR53,2047,0,0,20005,20277
FR53,2048,0,0,20120,20407
FR53,2049,0,0,20235,20538
FR53,2050,0,0,20350,20669
FR61,2006,0,0,28589,28589
FR61,2007,0,0,28396,28396
FR61,2008,0,0,28203,28203
FR61,2009,0,0,28009,28009
FR61,2010,0,0,27816,27816
FR61,2011,0,0,28037,28037
FR61,2012,0,0,28257,28257
FR61,2013,0,0,28478,28478
FR61,2014,0,0,28698,28698
FR61,2015,0,0,28919,28919
FR61,2016,0,0,29321,29326
FR61,2017,0,0,29722,29733
FR61,2018,0,0,30124,30140
FR61,2019,0,0,30526,30547
FR61,2020,0,0,30928,30954
FR61,2021,0,0,31239,31275
FR61,2022,0,0,31551,31596
FR61,2023,0,0,31863,31916
FR61,2024,0,0,32175,32237
FR61,2025,0,0,32487,32557
FR61,2026,0,0,32821,32906
FR61,2027,0,0,33154,33255
FR61,2028,0,0,33488,33603
FR61,2029,0,0,33822,33952
FR61,2030,0,0,34156,34301
FR61,2031,0,0,34532,34701
FR61,2032,0,0,34909,35101
FR61,2033,0,0,35285,35501
FR61,2034,0,0,35661,35901
FR61,2035,0,0,36037,36301
FR61,2036,0,0,36437,36734
FR61,2037,0,0,36837,37167
FR61,2038,0,0,37237,37600
FR61,2039,0,0,37637,38033
FR61,2040,0,0,38037,38466
FR61,2041,0,0,38414,38881
FR61,2042,0,0,38791,39296
FR61,2043,0,0,39168,39711
FR61,2044,0,0,39545,40126
FR61,2045,0,0,39922,40541
FR61,2046,0,0,40303,40967
FR61,2047,0,0,40684,41393
FR61,2048,0,0,41065,41819
FR61,2049,0,0,41446,42245
FR61,2050,0,0,41827,42671
FR62,2006,0,0,23006,23006
FR62,2007,0,0,22854,22854
FR62,2008,0,0,22703,22703
FR62,2009,0,0,22551,22551
FR62,2010,0,0,22400,22400
