Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
PL52,2021,0,0,8691,8950
PL52,2022,0,0,8782,9054
PL52,2023,0,0,8873,9159
PL52,2024,0,0,8964,9263
PL52,2025,0,0,9055,9368
PL52,2026,0,0,9139,9466
PL52,2027,0,0,9223,9564
PL52,2028,0,0,9307,9662
PL52,2029,0,0,9391,9760
PL52,2030,0,0,9475,9858
PL52,2031,0,0,9521,9912
PL52,2032,0,0,9566,9965
PL52,2033,0,0,9612,10019
PL52,2034,0,0,9657,10073
PL52,2035,0,0,9703,10126
PL52,2036,0,0,9751,10184
PL52,2037,0,0,9799,10241
PL52,2038,0,0,9848,10298
PL52,2039,0,0,9896,10356
PL52,2040,0,0,9944,10413
PL52,2041,0,0,9979,10454
PL52,2042,0,0,10013,10496
PL52,2043,0,0,10048,10537
PL52,2044,0,0,10082,10578
PL52,2045,0,0,10116,10619
PL52,2046,0,0,10140,10647
PL52,2047,0,0,10163,10676
PL52,2048,0,0,10187,10704
PL52,2049,0,0,10210,10732
PL52,2050,0,0,10234,10761
PL61,2006,0,0,11910,11910
PL61,2007,0,0,12420,12443
PL61,2008,0,0,12930,12976
PL61,2009,0,0,13440,13508
PL61,2010,0,0,13951,14041
PL61,2011,0,0,14156,14261
PL61,2012,0,0,14362,14481
PL61,2013,0,0,14568,14701
PL61,2014,0,0,14774,14920
PL61,2015,0,0,14979,15140
PL61,2016,0,0,15233,15418
PL61,2017,0,0,15486,15697
PL61,2018,0,0,15739,15975
PL61,2019,0,0,15992,16253
PL61,2020,0,0,16245,16531
PL61,2021,0,0,16404,16708
PL61,2022,0,0,16562,16885
PL61,2023,0,0,16720,17061
PL61,2024,0,0,16878,17238
PL61,2025,0,0,17037,17415
PL61,2026,0,0,17188,17587
PL61,2027,0,0,17340,17759
PL61,2028,0,0,17492,17931
PL61,2029,0,0,17643,18103
PL61,2030,0,0,17795,18275
PL61,2031,0,0,17876,18368
PL61,2032,0,0,17957,18461
PL61,2033,0,0,18038,18554
PL61,2034,0,0,18119,18647
PL61,2035,0,0,18199,18740
PL61,2036,0,0,18289,18843
PL61,2037,0,0,18378,18947
PL61,2038,0,0,18468,19050
PL61,2039,0,0,18557,19154
PL61,2040,0,0,18646,19257
PL61,2041,0,0,18710,19332
PL61,2042,0,0,18774,19406
PL61,2043,0,0,18838,19481
PL61,2044,0,0,18902,19555
PL61,2045,0,0,18966,19630
PL61,2046,0,0,19009,19681
PL61,2047,0,0,19052,19731
PL61,2048,0,0,19096,19782
PL61,2049,0,0,19139,19833
PL61,2050,0,0,19183,19884
PL62,2006,0,0,4579,4579
PL62,2007,0,0,4850,4858
PL62,2008,0,0,5121,5136
PL62,2009,0,0,5392,5415
PL62,2010,0,0,5663,5693
PL62,2011,0,0,5769,5805
PL62,2012,0,0,5876,5916
PL62,2013,0,0,5982,6027
PL62,2014,0,0,6089,6138
PL62,2015,0,0,6195,6250
PL62,2016,0,0,6332,6396
PL62,2017,0,0,6469,6542
PL62,2018,0,0,6605,6688
PL62,2019,0,0,6742,6834
PL62,2020,0,0,6879,6980
PL62,2021,0,0,6967,7076
PL62,2022,0,0,7055,7171
PL62,2023,0,0,7144,7267
PL62,2024,0,0,7232,7363
PL62,2025,0,0,7320,7459
PL62,2026,0,0,7408,7555
PL62,2027,0,0,7496,7652
PL62,2028,0,0,7584,7749
PL62,2029,0,0,7672,7846
PL62,2030,0,0,7760,7942
